"player","white_games","black_games","total"
"thepurpleoctopus","5","3","8"
"timkw","3","5","8"
"TSM88","4","4","8"
"turuu75","3","5","8"
"UkrKyivCrimea","3","5","8"
"Ushilka","4","4","8"
"valeriychempion","5","3","8"
"Victorianis","4","4","8"
"VITOV76","4","4","8"
"VladimirGrPsk","5","3","8"
"Void0x32","3","5","8"
"vretyfer","4","4","8"
"Vyacheslav_mich","4","4","8"
"Wasej","4","4","8"
"wasserzell","5","3","8"
"Will-Johnston","4","4","8"
"xxzzxx","4","4","8"
"YANN25","2","6","8"
"Yarikq","5","3","8"
"yashaik","4","4","8"
"Yashwanth98","4","4","8"
"YB2020","5","3","8"
"zaaas","4","4","8"
"Zaqna","3","5","8"
"AAPIHLIS","3","4","7"
"abhilashgoudk","4","3","7"
"Abomo_tasem","3","4","7"
"Accord_07-1305","3","4","7"
"AchillianNestaurious","3","4","7"
"AchimKasperski","3","4","7"
"AFC1950","4","3","7"
"Aldoushappy","3","4","7"
"Ali9711","3","4","7"
"aliiiadm","4","3","7"
"Alischer","3","4","7"
"Alkhalidi83","4","3","7"
"alsekaz","3","4","7"
"amathp","3","4","7"
"amkamk","4","3","7"
"Andre919","2","5","7"
"AndrewML","3","4","7"
"AnonymousPlayerT","3","4","7"
"antoniolisboa_1","4","3","7"
"antoniort22","4","3","7"
"AntonMinko","3","4","7"
"ArnieGomatam","2","5","7"
"Arsch_mit_Ohr","4","3","7"
"ASDECARREAU","4","3","7"
"ashkan081","5","2","7"
"Ason103","3","4","7"
"AugustineMaximilian","3","4","7"
"B0r1S1","4","3","7"
"ballamai","3","4","7"
"banoo82","2","5","7"
"berndsuperstars","4","3","7"
"BmArAm183","4","3","7"
"BOLJMOR2010","3","4","7"
"brtkumlu","3","4","7"
"Bubsyhenry","3","4","7"
"BuLucee","4","3","7"
"C_a_n_o_n","3","4","7"
"CaGeALe","3","4","7"
"cellulog","6","1","7"
"chackota","3","4","7"
"Chess-8419","4","3","7"
"chesschron","2","5","7"
"Chessforme111","4","3","7"
"churochango85","4","3","7"
"cilenedossantos","5","2","7"
"CLMO29","3","4","7"
"danchess12345","4","3","7"
"darushmoalemi","4","3","7"
"DavyGreen","3","4","7"
"daytona12","5","2","7"
"deechernenkodoc","2","5","7"
"Deepu585","4","3","7"
"dhion","5","2","7"
"dimamakeev","5","2","7"
"dimkampr","2","5","7"
"DimonLimon5","3","4","7"
"DinoSchach01","5","2","7"
"Dmit1231_12","4","3","7"
"Dmitry_Yankin","3","4","7"
"doaadoaa22","3","4","7"
"Dolbano","4","3","7"
"Dollabill","4","3","7"
"E_F15","4","3","7"
"edoubleu1994","4","3","7"
"EinarGonzalez","5","2","7"
"ELO_1500","3","4","7"
"Elsambo123","4","3","7"
"emircobic","4","3","7"
"emmaasg","4","3","7"
"Emmarmel","4","3","7"
"epiv","4","3","7"
"ercheamoorthy","5","2","7"
"Eskamoter","2","5","7"
"Euneljoh","5","2","7"
"Fabiano___Caruana","4","3","7"
"fazlaacemi","4","3","7"
"felipemaragni","4","3","7"
"FireFishBOT","4","3","7"
"Fitkioshi36","4","3","7"
"Frettiso","2","5","7"
"FYUCEL","3","4","7"
"G-masta","3","4","7"
"Gav17","5","2","7"
"Gavrosh67","3","4","7"
"GiorgioMastrota","4","3","7"
"Glossariy","4","3","7"
"Godwin_eke","3","4","7"
"Goingvegan","2","5","7"
"GregoryGorokhov","4","3","7"
"Halehandros","3","4","7"
"HaroldCrick","2","5","7"
"harrychesscoach","2","5","7"
"HarryHaller1","3","4","7"
"Helmut53","2","5","7"
"hut9600","3","4","7"
"IgorD110","4","3","7"
"InesL","5","2","7"
"ivarhe","3","4","7"
"jmgreeny","4","3","7"
"Joelkings","3","4","7"
"JulioBI","3","4","7"
"juliochen","4","3","7"
"JurCheck","5","2","7"
"justchessin789","4","3","7"
"Juzz82","1","6","7"
"khamida_voin","3","4","7"
"killer_nn1234","3","4","7"
"King6432","3","4","7"
"KliZma_maN","5","2","7"
"klykov777","4","3","7"
"KMRR","4","3","7"
"knight_264","4","3","7"
"konkumudi","3","4","7"
"kovalenko1963","4","3","7"
"Krroo","3","4","7"
"KurtiBlahovec","3","4","7"
"LaCastafiore","4","3","7"
"lania21","4","3","7"
"Lemu_warrior","4","3","7"
"LGT31","3","4","7"
"Liam-cde","4","3","7"
"Lisa-lisa","3","4","7"
"Lollo1978","3","4","7"
"lombardino12345","3","4","7"
"Lumpov","3","4","7"
"lyao","3","4","7"
"mandal12qw","4","3","7"
"marcoshegel","3","4","7"
"Marian1507","3","4","7"
"Marina2410","3","4","7"
"marklearns","4","3","7"
"martinarrarasM","4","3","7"
"MartinJosephtvm","4","3","7"
"mary-bakhshi","6","1","7"
"Massimoff","2","5","7"
"Maziyartalebi","4","3","7"
"MDesmond","4","3","7"
"mehdiayb","4","3","7"
"Michael4421","4","3","7"
"Midnight_Sun7","5","2","7"
"milonga54","3","4","7"
"mlonfat","4","3","7"
"mohammadtabriz","2","5","7"
"Monykynha","3","4","7"
"mostabdr","4","3","7"
"MrOnTheLevel","5","2","7"
"muehlenkoelsch","3","4","7"
"muemarkm","3","4","7"
"Mukanbet42","3","4","7"
"nakaschuk","4","3","7"
"Nalbat","3","4","7"
"NAVEEN_NAAZ","2","5","7"
"neumlot0","5","2","7"
"Nidheesh7665","4","3","7"
"Nik-1948","4","3","7"
"nikniknik000","4","3","7"
"Nikolay196","4","3","7"
"nishantsahu","2","5","7"
"nope_3943","3","4","7"
"Nyte256","5","2","7"
"Om12chess","4","3","7"
"omardar","4","3","7"
"Opmi","3","4","7"
"Orleszpony","3","4","7"
"osmanoff_taleh_777","1","6","7"
"OzgurYolcu","3","4","7"
"p1960","4","3","7"
"PabloErandio","2","5","7"
"pablomaran","4","3","7"
"Panrtyhose","2","5","7"
"Paolo_Canavese","4","3","7"
"PaoQuentin","3","4","7"
"PeaceForeverAge","3","4","7"
"peertje75","4","3","7"
"PelagiusIIRex","3","4","7"
"pkond","4","3","7"
"pO1e","4","3","7"
"PrabirCtg","3","4","7"
"Profpeach","3","4","7"
"Rado49","4","3","7"
"rafbi","5","2","7"
"raveena55","4","3","7"
"rdereli48","4","3","7"
"ReallyManny","4","3","7"
"Rekc73","3","4","7"
"Ribak1000","4","3","7"
"Ricar_Sev","5","2","7"
"RoseSaunders","3","4","7"
"rugat","4","3","7"
"S1lentGamerDac1an","4","3","7"
"Sachka46","6","1","7"
"saitoniprinsesa","3","4","7"
"SanaL0108","4","3","7"
"sanThiago08","3","4","7"
"SAOluwatosin","3","4","7"
"satchelwatchel98","4","3","7"
"sattelite5","3","4","7"
"scaccomatteo03","4","3","7"
"Sergio2311","3","4","7"
"sergpp1","3","4","7"
"shathivel","4","3","7"
"shnimmala","4","3","7"
"shwethu","4","3","7"
"siervo_creyente","4","3","7"
"Simon-Templar","3","4","7"
"Sinisa076","4","3","7"
"slavikbakatov98","3","4","7"
"Snehabavan","4","3","7"
"snowycheese","4","3","7"
"Solar5","3","4","7"
"SSK2612","3","4","7"
"staritsyn_sergey","4","3","7"
"SteveSaunders","4","3","7"
"styloroc","4","3","7"
"Super_Dog28","4","3","7"
"TankFedoraCat","3","4","7"
"Telepati_id","3","4","7"
"TelmanRus","3","4","7"
"terrestris","2","5","7"
"thantoeaungsgg","3","4","7"
"The_old_tower","4","3","7"
"TheCunningLinguist","4","3","7"
"thefrenchdefenc","4","3","7"
"thegiver009","5","2","7"
"Turan7777","3","4","7"
"Velasquesms","3","4","7"
"vituz01","3","4","7"
"vladimir888999","3","4","7"
"vlinga777","4","3","7"
"waynehiggs","4","3","7"
"Whitleygang","3","4","7"
"Wojtas_3000","3","4","7"
"XeniTheFantom","4","3","7"
"xvelichkov","3","4","7"
"yannLC","3","4","7"
"Yasirkarar","6","1","7"
"yungneo08","3","4","7"
"zenogesualdo","3","4","7"
"Achilles1498","2","4","6"
"aguabasedm","4","2","6"
"akmalraze7","3","3","6"
"albanye","3","3","6"
"albertober","3","3","6"
"AlcaideReal","4","2","6"
"Aleck_S69","2","4","6"
"AlejandroDov","3","3","6"
"Alexandr1955","3","3","6"
"Alexchess2006","2","4","6"
"alexei212","1","5","6"
"alexis0000","3","3","6"
"ALICO-84","4","2","6"
"Alimgan55","2","4","6"
"AmazinglyAdequate","3","3","6"
"Ammar_Road_2_TT","3","3","6"
"Anas2018_Hashir","3","3","6"
"Anatolii1959","2","4","6"
"anatoliy324","3","3","6"
"AnDRaGoRaSsS","3","3","6"
"Andrew_JaviGudiAgama","3","3","6"
"Andrey_Uralov","2","4","6"
"AnnaBuv","5","1","6"
"AntonPetrichev","3","3","6"
"anudeep_9","3","3","6"
"ArielZamora2","3","3","6"
"Arinjay_Jain","4","2","6"
"Arman2470","2","4","6"
"arnavaaa","3","3","6"
"ARUP0186","2","4","6"
"AsReyQ","4","2","6"
"ASSEDIO","3","3","6"
"Azary92417005","3","3","6"
"Azumi_owo","2","4","6"
"BananaPowered","3","3","6"
"bancaelectronica","3","3","6"
"BanksBiz","3","3","6"
"BASAJJA","2","4","6"
"BeatleCristian","3","3","6"
"BELLissimo78","2","4","6"
"Big_Y","2","4","6"
"Bignor","1","5","6"
"bik-14","4","2","6"
"BishNoot","3","3","6"
"blazin9723","3","3","6"
"Borisnin","2","4","6"
"Braglia","5","1","6"
"BrainerTrainer","4","2","6"
"Bull1964","4","2","6"
"burtonsk23","3","3","6"
"Camora1150","2","4","6"
"captain330","3","3","6"
"cesare_gigliozzi","3","3","6"
"checkmate1950","3","3","6"
"chess2o","4","2","6"
"chessanytime2320","5","1","6"
"ChileanWizard","3","3","6"
"ckandhi","3","3","6"
"ctweymou","2","4","6"
"daavgover","3","3","6"
"darkside2","2","4","6"
"dashcam","3","3","6"
"DavidRosenkoetter","3","3","6"
"Dean71","4","2","6"
"delesash1","3","3","6"
"Demolito_L5","2","4","6"
"der_weisse_turm","4","2","6"
"DerSteinpilz1","2","4","6"
"Detlaf228","2","4","6"
"Df31ty","3","3","6"
"diagn0st","3","3","6"
"diamondgirl","2","4","6"
"Dimon444","4","2","6"
"DipakDe","2","4","6"
"doctor-may-care","3","3","6"
"DrAgilstein","4","2","6"
"drieu92","3","3","6"
"dudo123","2","4","6"
"Duka1959","3","3","6"
"Duncan_Milgo","4","2","6"
"eastcc","1","5","6"
"edberg1988","4","2","6"
"eddieshalom","4","2","6"
"edmontoner","3","3","6"
"efraimmm","3","3","6"
"El_D0minat0r","4","2","6"
"elia_rahimzadeh_zare","3","3","6"
"Emilio257","3","3","6"
"Englis1970","2","4","6"
"EnPassant_checkmate","3","3","6"
"Erdem62","2","4","6"
"Ernes19","2","4","6"
"eRofeev1","3","3","6"
"ErwinMuller88","2","4","6"
"etoile010","4","2","6"
"Eyanchess","3","3","6"
"Fanfarr","4","2","6"
"Fardatxoroc","3","3","6"
"faseboss","3","3","6"
"fernando_ima_102","1","5","6"
"Fiascodibambino","3","3","6"
"Fireyforce10","3","3","6"
"FlowerPower67","4","2","6"
"Forresian70","3","3","6"
"Fsolano","2","4","6"
"gavran55","4","2","6"
"GeenadiyKotow","4","2","6"
"Gellert_Grindelwald7","1","5","6"
"gena60","3","3","6"
"gendos920puhov","4","2","6"
"generals1","3","3","6"
"gino68","4","2","6"
"GiorgiMach","3","3","6"
"Godedego","2","4","6"
"gomaaknagznkk","4","2","6"
"GoodKIT","3","3","6"
"Gustavo498","2","4","6"
"gyton","3","3","6"
"haipe132","3","3","6"
"hak457","4","2","6"
"hamankumar","4","2","6"
"HamSandwish","3","3","6"
"henriqueviana342","5","1","6"
"homa3255","2","4","6"
"humbledour","1","5","6"
"Hyssopus83","4","2","6"
"I_am_Ameba","3","3","6"
"Iagoborgespr","3","3","6"
"Iced_Ramen","3","3","6"
"IlyaElf","3","3","6"
"inovak","3","3","6"
"Ippolita","4","2","6"
"Irbis2012","3","3","6"
"ishovdra","3","3","6"
"islamsuleimanov","3","3","6"
"Itadory","3","3","6"
"izunauchiha","3","3","6"
"jane17","2","4","6"
"jaumi","3","3","6"
"jiao2ckl","2","4","6"
"jimsheri1","2","4","6"
"JJ_joseph","2","4","6"
"jmoli","2","4","6"
"joerg888","3","3","6"
"Josy30","2","4","6"
"juninhohair","3","3","6"
"Justys_07","4","2","6"
"K2712","3","3","6"
"kaiserclaude","3","3","6"
"kamilgjjjbjbifjb","3","3","6"
"kanapoleyt","3","3","6"
"karateshoryn","2","4","6"
"kartrite","4","2","6"
"King_TylerF","3","3","6"
"KingGambit58","3","3","6"
"Kingxm4n","3","3","6"
"KonetskyiEgor","3","3","6"
"Kosmkda","3","3","6"
"Krasnoe_sun","3","3","6"
"Krinst","3","3","6"
"ks3sa","1","5","6"
"Kung_Fu_Panda3","2","4","6"
"kyverdale","2","4","6"
"lapserdak","3","3","6"
"Leftik","2","4","6"
"Leoprocjunorosello61","3","3","6"
"lolicantsleep321","3","3","6"
"lrb1982","3","3","6"
"machichochess","3","3","6"
"MADECOOL","3","3","6"
"mag_chess777","3","3","6"
"Magnet53","3","3","6"
"mahtalabbaf","4","2","6"
"Makar46","5","1","6"
"makram","3","3","6"
"maksim10031982","3","3","6"
"maniahh","3","3","6"
"Manolo-604","2","4","6"
"maplesugano","4","2","6"
"maquis1214","2","4","6"
"Marmota123","3","3","6"
"martin0877","2","4","6"
"MATHIAMUDHANN","3","3","6"
"Matteo_Falcone","3","3","6"
"Maurissard_Master","3","3","6"
"MaximilianVSt","3","3","6"
"MaximTankist","4","2","6"
"Mayon2020","2","4","6"
"Mehran13653828","4","2","6"
"meximaweikere","3","3","6"
"mf_1","4","2","6"
"mfzlur2","2","4","6"
"Mhlengi_01","3","3","6"
"mikelowonderful","2","4","6"
"MinasyanZaven2022","4","2","6"
"mond6","2","4","6"
"munis7","3","3","6"
"Nameless_20","2","4","6"
"nat4k","3","3","6"
"NATRAJSARMA","4","2","6"
"Nechmettinov1","4","2","6"
"NielsLund","4","2","6"
"niksitnikow2020","2","4","6"
"NochEinSpieler","2","4","6"
"nooooob4654675","3","3","6"
"Nundwemartin","2","4","6"
"Obaqo","2","4","6"
"Oclarus2","4","2","6"
"oleksandrbogdan480","3","3","6"
"Oliverfrancesco","2","4","6"
"Onekludov","1","5","6"
"Otto4387","3","3","6"
"PAMOVER","3","3","6"
"PatrickH91700","2","4","6"
"pehanna","2","4","6"
"PeterBarton","3","3","6"
"peterseeberg","3","3","6"
"Pheelings","3","3","6"
"Pioner_pioner","2","4","6"
"pips2713","2","4","6"
"piramidonen1","2","4","6"
"Pirschei","3","3","6"
"PJAYARAJ","2","4","6"
"PodkopaevTimofey","4","2","6"
"Ponvenkatesh-1994","3","3","6"
"poorasgar","3","3","6"
"POURNAMI2018CCS","4","2","6"
"pradeep_shas","3","3","6"
"PrathamJain102","3","3","6"
"pricesssssssssssssss","2","4","6"
"prof-emeritus","3","3","6"
"PTsai","3","3","6"
"RADJAH","2","4","6"
"rasoul1995","3","3","6"
"Rastoin1942","3","3","6"
"raulroberts","5","1","6"
"Rechemann","3","3","6"
"renattinha","2","4","6"
"Revejakta","3","3","6"
"rezaamiri66","2","4","6"
"Rinat357","2","4","6"
"Rodes_73","3","3","6"
"Roy_David","3","3","6"
"RRTrent1700","3","3","6"
"rudrarathi1234","3","3","6"
"ruzena","4","2","6"
"s2ataei","3","3","6"
"SameerJatti","2","4","6"
"Sanchess-66","3","3","6"
"SarkarRajAS","3","3","6"
"sashka_kudryavcev","3","3","6"
"SAXMAN1","3","3","6"
"Seba4321","3","3","6"
"selkovskizarko1","2","4","6"
"Selyukov","3","3","6"
"Sergei1910","4","2","6"
"sergey_017","4","2","6"
"SergeyCh1959","3","3","6"
"SergijDyak17","3","3","6"
"SERGIUTANDARICA","4","2","6"
"shj","3","3","6"
"sica23","3","3","6"
"Sinivalas","3","3","6"
"SJMITCHELL","3","3","6"
"Skallberget","3","3","6"
"Skelermon","4","2","6"
"Skyhook59","3","3","6"
"Smyrnast","4","2","6"
"Snatch1937","3","3","6"
"Sorento64","3","3","6"
"Spangla","2","4","6"
"splufold","4","2","6"
"Sportsquizzes","4","2","6"
"sr-zmah-85318531","4","2","6"
"Srivsk","2","4","6"
"Stcalobra","3","3","6"
"Stornefis210","3","3","6"
"SuperMatrix1907","2","4","6"
"swaammp","3","3","6"
"TAMMAM_77","2","4","6"
"TampaRC","2","4","6"
"Tarsiers104","3","3","6"
"Tegshtur","3","3","6"
"Teobald_Karuna","1","5","6"
"Thedeadlifts","3","3","6"
"ThePred","3","3","6"
"thisplay","3","3","6"
"tiger55sh","3","3","6"
"Tiziao","3","3","6"
"tobiasnissen8","4","2","6"
"tocade","3","3","6"
"Tokyo026","3","3","6"
"Tom852","3","3","6"
"travel16","3","3","6"
"triss33","3","3","6"
"tristan0110","3","3","6"
"TRO4","3","3","6"
"Truckdriver_89","3","3","6"
"Tschucklo","3","3","6"
"Txoto1984","3","3","6"
"TyrionLanister1978","3","3","6"
"Ubi1925","3","3","6"
"UJWALUTHARA","3","3","6"
"uschreck","4","2","6"
"UweAlter","3","3","6"
"Velicem","3","3","6"
"vetalshap123","4","2","6"
"Vibhav17","3","3","6"
"vicevoids","3","3","6"
"vioreldumbrava","2","4","6"
"vjcheslav","4","2","6"
"Vlad_Zyablitsev","3","3","6"
"Voki57","3","3","6"
"Voldamn_T","3","3","6"
"vyveslav_vasilievih","3","3","6"
"w1986","3","3","6"
"wannsee83","3","3","6"
"Weiawaga","4","2","6"
"Wfwr","2","4","6"
"win-rar16","3","3","6"
"Wissam1810","4","2","6"
"xi7","3","3","6"
"XinNClean","3","3","6"
"xxser88","3","3","6"
"Xxx_dtc","4","2","6"
"Yasminggh","3","3","6"
"YAVE1369","3","3","6"
"Yellowtit","3","3","6"
"yokozunamike123","2","4","6"
"yuri1230","4","2","6"
"Yvon83","2","4","6"
"Zamsi18","3","3","6"
"zugzwanglimit","3","3","6"
"A_R_Ahmadi","3","2","5"
"AAC1964","2","3","5"
"abastidas","3","2","5"
"abdolvahed","3","2","5"
"ABDUL_MAJEED","4","1","5"
"abdulaga-lek","3","2","5"
"abedallahk20","2","3","5"
"Abrao","2","3","5"
"ABUTALEEN2021","3","2","5"
"acaceda","2","3","5"
"adamsky","2","3","5"
"adusenov","3","2","5"
"agmin","2","3","5"
"ahmed76544","3","2","5"
"Aid_Ukail","4","1","5"
"AkbarAli78_SCC","3","2","5"
"Akibart","2","3","5"
"al81lu","3","2","5"
"alaearrabbat","2","3","5"
"Alakazam7777","3","2","5"
"alaminjust","1","4","5"
"aleago","3","2","5"
"Alekigno","3","2","5"
"AleksandrProm","3","2","5"
"aleksei1234567","2","3","5"
"alex_bob","2","3","5"
"Alex-1982","3","2","5"
"Alex-kim9","3","2","5"
"Alex020715","2","3","5"
"AlexanderSkripnik","3","2","5"
"Alexaoui","2","3","5"
"Alexfer06","2","3","5"
"Alexy_Laptev","2","3","5"
"AlfredSchumann","2","3","5"
"ali_ra_za","3","2","5"
"ali0sman","3","2","5"
"Aliali2018","2","3","5"
"Alioka5118","1","4","5"
"aliphz110","2","3","5"
"Amirmahdi2015","2","3","5"
"amirreza0121","3","2","5"
"AMJarrrr","3","2","5"
"amplika","2","3","5"
"Anandanirudh","3","2","5"
"ananyasree","3","2","5"
"andrea210989","1","4","5"
"Andreytlt","4","1","5"
"Anilshivpuri","3","2","5"
"ant_martin","3","2","5"
"anubabbu","1","4","5"
"april_flowers","2","3","5"
"Aquarius_Man","3","2","5"
"aquilesl","3","2","5"
"aravin_draj","3","2","5"
"aRenfrow","2","3","5"
"ArrozConHabichuelaRD","2","3","5"
"Artemis374","3","2","5"
"Aryancando","3","2","5"
"Aschi96","2","3","5"
"AttilaBis","2","3","5"
"ayao58","2","3","5"
"AZZZZZZZZZZZZZZZZZZZ","3","2","5"
"Bagatt_A-Bose1","2","3","5"
"BaltoII","2","3","5"
"BazookaBat","2","3","5"
"Becks7","3","2","5"
"Benno09","2","3","5"
"Berlin87","2","3","5"
"beuleut","2","3","5"
"bezzer","3","2","5"
"BHASKARSWAMI","2","3","5"
"bibeblou","2","3","5"
"blazevic","3","2","5"
"bnwankwo","2","3","5"
"Boraecriku","3","2","5"
"Boris-Trapsky","3","2","5"
"buou","2","3","5"
"Bupik","2","3","5"
"CaballoKH7","2","3","5"
"cammers7","3","2","5"
"cardoso2019","3","2","5"
"Carey59","2","3","5"
"carlos010903","3","2","5"
"cassiopeae","2","3","5"
"CatenaccioMessicano","1","4","5"
"chandlerbing77","2","3","5"
"Checkm8te321","3","2","5"
"Checkmate-Cheetah","2","3","5"
"CHENCHO69","2","3","5"
"chess1676","4","1","5"
"ChessArt16","3","2","5"
"chessboy200","3","2","5"
"ChessTheory64","3","2","5"
"Chevroletto","3","2","5"
"chillpill68","3","2","5"
"chirlu","3","2","5"
"Chuygun","2","3","5"
"ciamak","3","2","5"
"Cira333","2","3","5"
"claytonjacques1973","1","4","5"
"Clock7363","3","2","5"
"cybervidyarthi","3","2","5"
"Cyrileken","3","2","5"
"D_oragon","2","3","5"
"DakkaDakka","2","3","5"
"dangreg","2","3","5"
"DanielRast123","2","3","5"
"DaniJoan","2","3","5"
"DANNA_Y_RIOS_C","3","2","5"
"Danya_chesser","4","1","5"
"dario_46","3","2","5"
"dbish","3","2","5"
"DEBBYQUICK","2","3","5"
"deivin121","3","2","5"
"Dek85","2","3","5"
"Denis2403","3","2","5"
"Denizyilmaz1990","3","2","5"
"dennybrandes","3","2","5"
"Dimashchess1","2","3","5"
"djcool143","3","2","5"
"dnl317","3","2","5"
"dohoangtueminh","3","2","5"
"donaldedu1","2","3","5"
"DonFitzg","3","2","5"
"DrDoomCloud","4","1","5"
"DRUBA001","2","3","5"
"dseliverstov2007","3","2","5"
"DubLove","2","3","5"
"Dylan454247","2","3","5"
"ecodad","3","2","5"
"edneypereira61","3","2","5"
"EDUARDO_A_RIOS_C","2","3","5"
"Ehsanf13","3","2","5"
"El-loko-27","3","2","5"
"elpita","1","4","5"
"Emanuel_1gre","3","2","5"
"EmirhanEfendhy","3","2","5"
"enviedeprogresser","3","2","5"
"er19830622","3","2","5"
"Eric_Areco","3","2","5"
"Ertibia","2","3","5"
"esahe","4","1","5"
"EsandiPMR","2","3","5"
"EV-NguyenE","2","3","5"
"Evgen71","2","3","5"
"Evgenya_38-tiutrina","3","2","5"
"Examtv","1","4","5"
"existentiali","3","2","5"
"Fat71","1","4","5"
"fedematto","4","1","5"
"Fedor2239MAG","2","3","5"
"ferisko","3","2","5"
"ferrarif41","3","2","5"
"ficu3s","3","2","5"
"figo35","3","2","5"
"FlipKuz","2","3","5"
"Gag315","3","2","5"
"gavrilsimionca","3","2","5"
"GerasimPatrik","2","3","5"
"Gilbertlee2","2","3","5"
"Gillgame","4","1","5"
"Ginni131","1","4","5"
"gmdoubledribble23","2","3","5"
"gmkhal300od","3","2","5"
"Goky1","3","2","5"
"Golem94","2","3","5"
"Golenkov","2","3","5"
"GOOFYAGH","2","3","5"
"Gowthamsai","2","3","5"
"groovinbass","4","1","5"
"gtoni7","3","2","5"
"Gtr10","2","3","5"
"Guiness13","2","3","5"
"gustavovillegas1","3","2","5"
"H2Ostrander","1","4","5"
"haffo47","3","2","5"
"haider24856","2","3","5"
"HalynaSlavuta","2","3","5"
"Hannover1896","2","3","5"
"Hast123","3","2","5"
"hatambro","3","2","5"
"HaveFunDJ","2","3","5"
"HelmyRoxx","3","2","5"
"helpimtryingtogetgud","2","3","5"
"henris1616","3","2","5"
"HODKONEMC3","2","3","5"
"holeriker","2","3","5"
"hotline15","3","2","5"
"huang_a_kun","1","4","5"
"hycermikli","2","3","5"
"i_am_sardor_g","3","2","5"
"ihr_ihr","3","2","5"
"iii30","2","3","5"
"Ilgarbekirov","3","2","5"
"Iman_Omoomi1995","3","2","5"
"Impfgegner2","3","2","5"
"Inamoses","1","4","5"
"Inna777","2","3","5"
"ishaankrishnaccs","1","4","5"
"ivan898","3","2","5"
"J0YB0Y_1982","2","3","5"
"jahedM","2","3","5"
"jaimecheng","3","2","5"
"Jasiekta","3","2","5"
"Jason_Argo","2","3","5"
"JC58","3","2","5"
"Jeh9","2","3","5"
"Jeshua1123","2","3","5"
"jinaasd","3","2","5"
"jipy","2","3","5"
"jjtin","4","1","5"
"jmsouti","2","3","5"
"jmtorrijos","3","2","5"
"JoaoBrasil","2","3","5"
"Johniiiii","2","3","5"
"jotters23","4","1","5"
"Jozeiss","3","2","5"
"juana6000","2","3","5"
"juicy_apple","2","3","5"
"JulesWindFeld","3","2","5"
"KachinecSVK","1","4","5"
"kambiz48","3","2","5"
"kartal246810","2","3","5"
"kasa2","3","2","5"
"Kasperi1979","4","1","5"
"Kellyiwe","3","2","5"
"Kenan8gamol","3","2","5"
"khatibo_fish","2","3","5"
"Kianamirhosein","3","2","5"
"kilic111","4","1","5"
